timestamp,well_id,css_cycle_id,oil_rate_bpd,water_rate_bpd,gas_rate_mmscfd,total_fluid_rate_bpd,water_cut_pct,bottomhole_pressure_bar,wellhead_pressure_bar,cumulative_oil_bbl,steam_consumption_ton,SOR,energy_consumption_kWh
2023-10-13,BGW-001,BGW-001-C3,51.1,66.7,0.0351,117.8,56.6,58.6,44.2,17736.6,12.89,0.118,410.3
2023-10-14,BGW-001,BGW-001-C3,60.9,76.4,0.0388,137.3,55.6,53.0,35.4,17797.5,12.89,0.119,501.5
2023-10-15,BGW-001,BGW-001-C3,54.5,71.5,0.0324,126.0,56.7,55.6,43.1,17852.0,12.89,0.12,414.3
2023-10-16,BGW-001,BGW-001-C3,40.1,53.8,0.0182,93.9,57.3,55.8,42.8,17892.1,12.89,0.122,557.1
2023-10-17,BGW-001,BGW-001-C3,72.8,103.3,0.0508,176.1,58.7,55.1,35.3,17964.8,12.89,0.123,605.4
2023-10-18,BGW-001,BGW-001-C3,57.8,96.4,0.0235,154.2,62.5,55.2,44.1,18022.6,12.89,0.124,569.4
2023-10-19,BGW-001,BGW-001-C3,44.0,63.6,0.0295,107.5,59.1,54.6,38.4,18066.5,12.89,0.126,484.0
2023-10-20,BGW-001,BGW-001-C3,39.9,55.1,0.0166,94.9,58.0,58.4,39.3,18106.4,12.89,0.127,339.8
2023-10-21,BGW-001,BGW-001-C3,34.3,48.6,0.0191,82.9,58.6,57.3,40.0,18140.7,12.89,0.129,540.8
2023-10-22,BGW-001,BGW-001-C3,50.7,102.9,0.0342,153.6,67.0,55.6,43.6,18191.5,12.89,0.13,679.6
2023-10-23,BGW-001,BGW-001-C3,33.1,49.6,0.0147,82.7,59.9,52.6,34.8,18224.6,12.89,0.132,660.6
2023-10-24,BGW-001,BGW-001-C3,36.6,69.7,0.0181,106.3,65.6,56.5,40.7,18261.2,12.89,0.133,435.0
2023-10-25,BGW-001,BGW-001-C3,49.6,74.1,0.0304,123.7,59.9,54.7,38.5,18310.8,12.89,0.134,488.2
2023-10-26,BGW-001,BGW-001-C3,35.6,69.6,0.022,105.2,66.2,54.9,38.4,18346.4,12.89,0.136,651.0
2023-10-27,BGW-001,BGW-001-C3,21.8,43.0,0.0133,64.7,66.4,55.1,43.6,18368.2,12.89,0.138,489.1
2023-10-28,BGW-001,BGW-001-C3,28.0,43.5,0.0172,71.5,60.8,53.7,34.2,18396.2,12.89,0.139,670.0
2023-10-29,BGW-001,BGW-001-C3,36.8,59.3,0.017,96.1,61.7,52.1,36.4,18433.0,12.89,0.141,580.1
2023-10-30,BGW-001,BGW-001-C3,31.1,54.2,0.0206,85.3,63.5,49.9,37.6,18464.1,12.89,0.142,476.5
2023-10-31,BGW-001,BGW-001-C3,32.7,64.4,0.0174,97.1,66.3,54.7,42.9,18496.8,12.89,0.144,546.3
2023-11-01,BGW-001,BGW-001-C3,38.6,71.7,0.0191,110.3,65.0,52.5,42.1,18535.3,12.89,0.145,445.9
2023-11-02,BGW-001,BGW-001-C3,39.8,51.0,0.0216,90.8,56.2,53.2,34.1,18575.2,12.89,0.147,650.4
2023-11-03,BGW-001,BGW-001-C3,40.9,93.3,0.023,134.2,69.5,50.9,36.0,18616.1,12.89,0.148,651.9
2023-11-04,BGW-001,BGW-001-C3,33.4,55.6,0.0151,89.0,62.5,50.4,35.4,18649.4,12.89,0.149,478.8
2023-11-05,BGW-001,BGW-001-C3,40.2,98.2,0.0275,138.4,71.0,50.7,34.7,18689.6,12.89,0.15,427.8
2023-11-06,BGW-001,BGW-001-C3,39.3,87.0,0.0181,126.3,68.9,51.6,33.2,18728.9,12.89,0.152,431.3
2023-11-07,BGW-001,BGW-001-C3,28.7,57.6,0.0139,86.3,66.8,50.4,32.0,18757.6,12.89,0.153,368.7
2023-11-08,BGW-001,BGW-001-C3,15.0,25.0,0.0071,40.0,62.5,51.5,32.1,18772.6,12.89,0.155,370.2
2023-11-09,BGW-001,BGW-001-C3,23.5,54.0,0.0119,77.5,69.6,56.0,43.4,18796.1,12.89,0.157,605.4
2023-11-10,BGW-001,BGW-001-C3,22.0,49.7,0.0147,71.7,69.3,52.3,37.2,18818.1,12.89,0.158,631.4
2023-11-11,BGW-001,BGW-001-C3,15.0,28.8,0.0087,43.8,65.8,54.5,43.5,18833.1,12.89,0.16,317.0
2023-11-12,BGW-001,BGW-001-C3,17.6,47.1,0.0073,64.7,72.8,52.4,32.5,18850.7,12.89,0.162,556.4
2023-11-13,BGW-001,BGW-001-C3,20.9,52.7,0.0131,73.6,71.6,52.6,35.2,18871.5,12.89,0.163,346.6
2023-11-14,BGW-001,BGW-001-C3,25.4,49.5,0.0171,74.9,66.1,52.4,34.4,18897.0,12.89,0.165,465.5
2023-11-15,BGW-001,BGW-001-C3,25.0,56.1,0.0148,81.1,69.2,51.9,34.3,18922.0,12.89,0.166,359.7
2023-11-16,BGW-001,BGW-001-C3,15.0,39.6,0.006,54.6,72.5,51.5,37.4,18937.0,12.89,0.168,502.6
2023-11-17,BGW-001,BGW-001-C3,30.7,77.2,0.0158,107.9,71.6,53.4,38.3,18967.6,12.89,0.169,628.9
2023-11-18,BGW-001,BGW-001-C3,27.2,47.1,0.0118,74.4,63.4,53.0,34.0,18994.9,12.89,0.171,410.4
2023-11-19,BGW-001,BGW-001-C3,30.7,68.8,0.0137,99.5,69.2,53.1,34.9,19025.6,12.89,0.172,415.7
2023-12-16,BGW-001,BGW-001-C4,223.9,52.5,0.1263,276.4,19.0,69.2,51.1,19249.5,14.62,0.065,387.7
2023-12-17,BGW-001,BGW-001-C4,212.9,60.5,0.0902,273.3,22.1,74.1,61.8,19462.3,14.62,0.067,635.7
2023-12-18,BGW-001,BGW-001-C4,208.5,53.3,0.1331,261.8,20.4,67.5,51.5,19670.8,14.62,0.068,685.0
2023-12-19,BGW-001,BGW-001-C4,202.1,49.1,0.1359,251.2,19.6,69.2,55.5,19872.9,14.62,0.069,372.7
2023-12-20,BGW-001,BGW-001-C4,205.7,73.8,0.0984,279.6,26.4,69.4,56.5,20078.6,14.62,0.069,613.8
2023-12-21,BGW-001,BGW-001-C4,193.0,77.7,0.0866,270.7,28.7,68.8,55.3,20271.7,14.62,0.07,451.0
2023-12-22,BGW-001,BGW-001-C4,175.6,82.4,0.1022,258.0,31.9,66.3,54.4,20447.3,14.62,0.072,492.2
2023-12-23,BGW-001,BGW-001-C4,184.1,65.1,0.0906,249.2,26.1,69.9,52.0,20631.4,14.62,0.073,509.7
2023-12-24,BGW-001,BGW-001-C4,162.7,97.2,0.1088,259.8,37.4,64.4,46.8,20794.0,14.62,0.074,637.4
2023-12-25,BGW-001,BGW-001-C4,181.0,79.2,0.0734,260.2,30.5,66.1,47.9,20975.0,14.62,0.075,315.2
2023-12-26,BGW-001,BGW-001-C4,168.4,96.4,0.1094,264.9,36.4,66.2,48.5,21143.4,14.62,0.076,451.3
2023-12-27,BGW-001,BGW-001-C4,159.6,86.8,0.095,246.4,35.2,69.3,55.9,21303.0,14.62,0.077,594.4
2023-12-28,BGW-001,BGW-001-C4,152.8,75.6,0.0742,228.3,33.1,64.9,45.1,21455.8,14.62,0.078,516.1
2023-12-29,BGW-001,BGW-001-C4,161.3,70.3,0.0787,231.5,30.4,66.1,54.5,21617.0,14.62,0.079,479.2
2023-12-30,BGW-001,BGW-001-C4,154.2,88.1,0.0796,242.2,36.3,62.2,43.4,21771.2,14.62,0.08,372.2
2023-12-31,BGW-001,BGW-001-C4,140.3,97.9,0.0826,238.2,41.1,65.1,53.6,21911.5,14.62,0.081,593.0
2024-01-01,BGW-001,BGW-001-C4,145.5,100.8,0.0655,246.3,40.9,62.4,43.2,22057.0,14.62,0.082,568.1
2024-01-02,BGW-001,BGW-001-C4,126.5,82.1,0.0863,208.6,39.4,63.6,51.9,22183.6,14.62,0.083,580.7
2024-01-03,BGW-001,BGW-001-C4,129.6,85.3,0.0758,214.9,39.7,62.8,44.2,22313.2,14.62,0.084,302.6
2024-01-04,BGW-001,BGW-001-C4,128.8,97.2,0.0618,226.0,43.0,63.5,43.8,22441.9,14.62,0.086,311.6
2024-01-05,BGW-001,BGW-001-C4,129.4,98.5,0.0812,228.0,43.2,61.5,44.1,22571.4,14.62,0.087,606.1
2024-01-06,BGW-001,BGW-001-C4,126.4,103.5,0.0518,229.9,45.0,61.5,45.9,22697.8,14.62,0.088,472.4
2024-01-07,BGW-001,BGW-001-C4,114.7,83.7,0.0515,198.4,42.2,61.7,49.8,22812.5,14.62,0.089,575.2
2024-01-08,BGW-001,BGW-001-C4,119.7,131.9,0.071,251.7,52.4,60.6,41.4,22932.2,14.62,0.09,510.6
2024-01-09,BGW-001,BGW-001-C4,111.4,112.6,0.071,224.0,50.3,61.1,47.0,23043.6,14.62,0.091,686.9
2024-01-10,BGW-001,BGW-001-C4,113.3,84.9,0.0632,198.2,42.8,59.8,43.5,23157.0,14.62,0.092,352.5
2024-01-11,BGW-001,BGW-001-C4,105.6,105.2,0.0629,210.8,49.9,63.7,44.1,23262.5,14.62,0.093,641.3
2024-01-12,BGW-001,BGW-001-C4,91.0,96.8,0.0496,187.8,51.5,57.6,39.1,23353.5,14.62,0.095,423.6
2024-01-13,BGW-001,BGW-001-C4,110.1,99.4,0.0573,209.4,47.5,55.2,36.9,23463.6,14.62,0.096,669.9
2024-01-14,BGW-001,BGW-001-C4,94.1,110.3,0.0479,204.4,54.0,57.8,38.7,23557.7,14.62,0.097,367.4
2024-01-15,BGW-001,BGW-001-C4,98.0,107.4,0.0561,205.4,52.3,57.5,45.1,23655.7,14.62,0.098,345.2
2024-01-16,BGW-001,BGW-001-C4,79.9,95.2,0.0492,175.1,54.4,61.1,45.0,23735.6,14.62,0.099,362.4
2024-01-17,BGW-001,BGW-001-C4,91.1,82.4,0.0394,173.6,47.5,54.8,42.4,23826.8,14.62,0.1,353.6
2024-01-18,BGW-001,BGW-001-C4,90.6,87.4,0.0418,178.0,49.1,55.4,44.0,23917.3,14.62,0.102,332.0
2024-01-19,BGW-001,BGW-001-C4,78.7,100.7,0.035,179.3,56.1,58.5,48.3,23996.0,14.62,0.103,472.3
2024-01-20,BGW-001,BGW-001-C4,81.1,92.5,0.0458,173.6,53.3,56.8,46.1,24077.1,14.62,0.104,491.5
2024-01-21,BGW-001,BGW-001-C4,86.9,103.8,0.0427,190.7,54.4,55.3,42.5,24164.0,14.62,0.105,435.0
2024-01-22,BGW-001,BGW-001-C4,76.9,106.5,0.0493,183.4,58.1,57.6,39.7,24240.8,14.62,0.106,457.8
2024-01-23,BGW-001,BGW-001-C4,84.3,90.6,0.0518,174.9,51.8,57.4,41.2,24325.2,14.62,0.108,518.8
2024-01-24,BGW-001,BGW-001-C4,70.5,79.8,0.0293,150.3,53.1,57.7,42.9,24395.7,14.62,0.109,462.5
2024-01-25,BGW-001,BGW-001-C4,64.2,87.4,0.0346,151.6,57.7,58.3,43.4,24459.8,14.62,0.11,609.0
2024-01-26,BGW-001,BGW-001-C4,71.0,105.7,0.0288,176.7,59.8,56.2,37.0,24530.8,14.62,0.112,429.9
2024-01-27,BGW-001,BGW-001-C4,81.0,99.5,0.0503,180.5,55.1,53.7,40.3,24611.8,14.62,0.113,678.1
2024-01-28,BGW-001,BGW-001-C4,54.1,73.7,0.0354,127.9,57.7,56.8,37.2,24665.9,14.62,0.114,513.3
2024-01-29,BGW-001,BGW-001-C4,79.0,124.3,0.0527,203.3,61.1,55.9,41.9,24745.0,14.62,0.115,398.1
2024-01-30,BGW-001,BGW-001-C4,59.6,90.4,0.0414,150.0,60.2,54.6,36.7,24804.6,14.62,0.116,433.5
2024-01-31,BGW-001,BGW-001-C4,53.2,81.1,0.0278,134.3,60.4,53.7,36.3,24857.8,14.62,0.118,417.8
2024-02-01,BGW-001,BGW-001-C4,58.6,88.1,0.0292,146.7,60.1,55.0,44.6,24916.4,14.62,0.119,525.4
2024-02-02,BGW-001,BGW-001-C4,56.8,112.6,0.0317,169.4,66.5,52.8,38.4,24973.2,14.62,0.12,540.2
2024-02-03,BGW-001,BGW-001-C4,66.0,104.6,0.0354,170.6,61.3,53.5,36.4,25039.2,14.62,0.122,680.2
2024-02-04,BGW-001,BGW-001-C4,45.7,54.2,0.0217,99.8,54.3,53.4,42.9,25084.9,14.62,0.123,306.0
2024-02-05,BGW-001,BGW-001-C4,54.8,81.7,0.0283,136.5,59.8,54.4,43.5,25139.7,14.62,0.124,383.5
2024-02-06,BGW-001,BGW-001-C4,46.5,66.2,0.0264,112.7,58.8,54.7,44.7,25186.2,14.62,0.126,639.1
2024-02-07,BGW-001,BGW-001-C4,52.2,76.3,0.0361,128.4,59.4,54.5,39.1,25238.3,14.62,0.127,607.9
2024-02-08,BGW-001,BGW-001-C4,52.6,79.7,0.0214,132.2,60.2,52.8,38.2,25290.9,14.62,0.128,618.8
2024-02-09,BGW-001,BGW-001-C4,62.4,102.2,0.028,164.6,62.1,53.3,33.5,25353.3,14.62,0.129,339.1
2024-02-10,BGW-001,BGW-001-C4,42.1,77.2,0.0208,119.3,64.7,54.4,37.2,25395.4,14.62,0.131,352.8
2024-02-11,BGW-001,BGW-001-C4,37.4,68.5,0.0216,105.9,64.7,54.4,37.4,25432.8,14.62,0.132,346.9
2024-02-12,BGW-001,BGW-001-C4,35.8,63.8,0.0206,99.6,64.0,52.4,41.6,25468.7,14.62,0.134,313.5
2024-02-13,BGW-001,BGW-001-C4,20.7,35.4,0.0097,56.1,63.0,54.2,38.9,25489.4,14.62,0.136,341.8
2024-02-14,BGW-001,BGW-001-C4,32.2,61.7,0.0203,93.9,65.7,53.6,38.2,25521.6,14.62,0.137,401.1
2024-02-15,BGW-001,BGW-001-C4,29.6,60.7,0.0172,90.3,67.2,52.1,40.0,25551.2,14.62,0.139,407.3
2024-02-16,BGW-001,BGW-001-C4,33.8,51.7,0.0136,85.5,60.5,52.3,37.8,25584.9,14.62,0.14,675.5
2024-02-17,BGW-001,BGW-001-C4,22.6,36.4,0.0152,59.0,61.8,53.3,34.7,25607.5,14.62,0.142,572.0
2024-02-18,BGW-001,BGW-001-C4,41.9,95.4,0.0281,137.3,69.5,52.6,40.8,25649.4,14.62,0.143,332.3
2024-02-19,BGW-001,BGW-001-C4,32.0,71.8,0.0137,103.8,69.2,53.6,39.6,25681.4,14.62,0.145,664.9
2024-02-20,BGW-001,BGW-001-C4,20.4,40.5,0.0105,60.9,66.5,50.8,38.4,25701.8,14.62,0.147,517.3
2024-02-21,BGW-001,BGW-001-C4,25.9,70.2,0.0176,96.1,73.1,54.0,37.7,25727.7,14.62,0.148,676.2
2024-02-22,BGW-001,BGW-001-C4,29.0,72.5,0.0123,101.5,71.4,52.5,35.1,25756.7,14.62,0.15,656.0
2024-02-23,BGW-001,BGW-001-C4,20.8,46.3,0.0122,67.1,69.0,51.7,37.3,25777.6,14.62,0.152,535.1
2024-02-24,BGW-001,BGW-001-C4,15.8,36.5,0.0072,52.3,69.8,52.4,40.6,25793.4,14.62,0.153,575.3
2024-02-25,BGW-001,BGW-001-C4,25.6,50.6,0.017,76.2,66.4,55.0,40.6,25818.9,14.62,0.155,515.3
2024-02-26,BGW-001,BGW-001-C4,27.1,55.9,0.0116,83.0,67.3,49.7,39.2,25846.1,14.62,0.156,381.6
2024-02-27,BGW-001,BGW-001-C4,35.6,66.5,0.0175,102.1,65.1,51.4,37.2,25881.7,14.62,0.158,388.6
2024-02-28,BGW-001,BGW-001-C4,30.2,72.2,0.0159,102.4,70.5,53.1,36.8,25911.9,14.62,0.159,324.9
2024-02-29,BGW-001,BGW-001-C4,29.0,60.6,0.0192,89.6,67.6,51.5,35.7,25940.9,14.62,0.161,584.2
2024-03-01,BGW-001,BGW-001-C4,23.2,50.5,0.0133,73.8,68.5,52.8,33.9,25964.1,14.62,0.162,423.3
2024-03-02,BGW-001,BGW-001-C4,24.9,65.6,0.0118,90.5,72.5,53.9,43.6,25989.0,14.62,0.164,376.5
2024-03-03,BGW-001,BGW-001-C4,20.6,40.8,0.0112,61.4,66.4,53.2,39.2,26009.6,14.62,0.165,342.4
2024-03-04,BGW-001,BGW-001-C4,28.5,69.3,0.0174,97.9,70.8,52.1,37.4,26038.1,14.62,0.167,495.9
2023-01-23,BGW-002,BGW-002-C1,236.4,65.2,0.1336,301.6,21.6,62.7,50.5,236.4,18.23,0.077,644.7
2023-01-24,BGW-002,BGW-002-C1,229.2,73.1,0.1033,302.2,24.2,62.2,44.5,465.5,18.23,0.078,496.5
2023-01-25,BGW-002,BGW-002-C1,223.4,52.1,0.0978,275.5,18.9,60.2,49.3,689.0,18.23,0.079,650.2
2023-01-26,BGW-002,BGW-002-C1,226.2,87.6,0.14,313.8,27.9,63.2,51.9,915.2,18.23,0.08,343.8
2023-01-27,BGW-002,BGW-002-C1,210.8,97.4,0.1472,308.2,31.6,61.9,45.7,1126.0,18.23,0.081,529.1
2023-01-28,BGW-002,BGW-002-C1,217.9,87.7,0.1476,305.5,28.7,58.5,41.5,1343.9,18.23,0.081,612.3
2023-01-29,BGW-002,BGW-002-C1,215.6,94.1,0.115,309.7,30.4,59.3,39.6,1559.5,18.23,0.082,671.7
2023-01-30,BGW-002,BGW-002-C1,195.6,91.8,0.0845,287.4,31.9,58.1,41.2,1755.1,18.23,0.083,321.0
2023-01-31,BGW-002,BGW-002-C1,199.0,88.0,0.119,287.0,30.7,58.8,46.8,1954.2,18.23,0.084,590.1
2023-02-01,BGW-002,BGW-002-C1,175.0,83.0,0.1221,258.0,32.2,55.0,40.7,2129.2,18.23,0.086,538.8
2023-02-02,BGW-002,BGW-002-C1,186.9,130.1,0.1116,317.0,41.0,58.5,46.7,2316.0,18.23,0.087,469.5
2023-02-03,BGW-002,BGW-002-C1,175.4,87.0,0.1107,262.4,33.1,57.6,43.2,2491.4,18.23,0.088,530.1
2023-02-04,BGW-002,BGW-002-C1,181.8,123.4,0.126,305.2,40.4,55.7,40.3,2673.2,18.23,0.089,630.7
2023-02-05,BGW-002,BGW-002-C1,156.3,91.7,0.0817,248.0,37.0,55.2,40.8,2829.5,18.23,0.09,536.8
2023-02-06,BGW-002,BGW-002-C1,158.4,105.1,0.0659,263.5,39.9,52.5,40.4,2987.8,18.23,0.092,497.3
2023-02-07,BGW-002,BGW-002-C1,158.7,116.6,0.0934,275.3,42.3,56.0,41.1,3146.6,18.23,0.093,699.6
2023-02-08,BGW-002,BGW-002-C1,169.9,116.8,0.095,286.7,40.7,53.1,40.3,3316.5,18.23,0.093,457.5
2023-02-09,BGW-002,BGW-002-C1,139.6,102.1,0.0917,241.7,42.2,51.9,39.0,3456.1,18.23,0.095,523.1
2023-02-10,BGW-002,BGW-002-C1,140.3,103.0,0.0773,243.3,42.3,54.0,34.5,3596.4,18.23,0.096,427.6
2023-02-11,BGW-002,BGW-002-C1,141.1,114.6,0.0805,255.8,44.8,50.5,32.3,3737.5,18.23,0.098,457.3
2023-02-12,BGW-002,BGW-002-C1,144.7,102.8,0.0792,247.5,41.5,51.5,32.4,3882.2,18.23,0.099,457.4
2023-02-13,BGW-002,BGW-002-C1,131.4,94.1,0.0892,225.5,41.7,54.2,41.9,4013.7,18.23,0.1,588.3
2023-02-14,BGW-002,BGW-002-C1,133.2,115.4,0.0828,248.5,46.4,55.4,39.8,4146.8,18.23,0.101,655.0
2023-02-15,BGW-002,BGW-002-C1,123.1,104.9,0.0593,228.0,46.0,51.1,39.1,4269.9,18.23,0.102,453.2
2023-02-16,BGW-002,BGW-002-C1,118.2,113.9,0.0679,232.1,49.1,52.4,33.4,4388.1,18.23,0.104,654.3
2023-02-17,BGW-002,BGW-002-C1,88.0,73.3,0.0402,161.3,45.4,50.5,36.9,4476.1,18.23,0.106,531.9
2023-02-18,BGW-002,BGW-002-C1,112.9,100.4,0.0664,213.3,47.1,51.4,37.4,4589.0,18.23,0.107,589.3
2023-02-19,BGW-002,BGW-002-C1,105.9,92.2,0.065,198.1,46.5,50.5,39.3,4694.9,18.23,0.109,491.8
2023-02-20,BGW-002,BGW-002-C1,104.7,111.9,0.0667,216.6,51.6,48.5,38.2,4799.6,18.23,0.11,644.7
2023-02-21,BGW-002,BGW-002-C1,114.2,128.9,0.0553,243.0,53.0,50.0,33.4,4913.8,18.23,0.111,665.6
2023-02-22,BGW-002,BGW-002-C1,93.5,102.6,0.0597,196.1,52.3,48.0,30.8,5007.3,18.23,0.113,531.5
2023-02-23,BGW-002,BGW-002-C1,100.8,72.0,0.049,172.8,41.7,51.7,39.0,5108.1,18.23,0.114,328.5
2023-02-24,BGW-002,BGW-002-C1,93.7,107.9,0.0411,201.6,53.5,49.1,37.3,5201.9,18.23,0.116,498.0
2023-02-25,BGW-002,BGW-002-C1,97.2,113.6,0.0559,210.9,53.9,51.3,40.7,5299.1,18.23,0.117,470.8
2023-02-26,BGW-002,BGW-002-C1,97.6,130.1,0.0669,227.8,57.1,51.2,35.1,5396.7,18.23,0.118,581.9
2023-02-27,BGW-002,BGW-002-C1,78.0,79.4,0.0514,157.3,50.4,48.0,30.6,5474.7,18.23,0.12,304.4
2023-02-28,BGW-002,BGW-002-C1,80.5,132.0,0.0335,212.4,62.1,50.0,30.7,5555.2,18.23,0.121,593.1
2023-03-01,BGW-002,BGW-002-C1,78.2,90.8,0.0394,169.0,53.7,46.7,36.4,5633.3,18.23,0.123,316.0
2023-03-02,BGW-002,BGW-002-C1,69.3,90.9,0.0318,160.2,56.7,50.8,30.9,5702.6,18.23,0.125,621.8
2023-03-03,BGW-002,BGW-002-C1,68.4,83.5,0.0392,151.9,55.0,47.7,31.1,5771.0,18.23,0.126,621.5
2023-03-04,BGW-002,BGW-002-C1,90.1,92.2,0.0573,182.3,50.6,47.3,33.7,5861.1,18.23,0.128,523.8
2023-03-05,BGW-002,BGW-002-C1,60.5,78.8,0.0356,139.3,56.6,47.3,28.7,5921.6,18.23,0.129,405.0
2023-03-06,BGW-002,BGW-002-C1,66.7,103.8,0.0451,170.5,60.9,51.2,36.1,5988.3,18.23,0.131,672.9
2023-03-07,BGW-002,BGW-002-C1,67.9,120.9,0.0374,188.8,64.0,48.0,31.4,6056.2,18.23,0.132,379.4
2023-03-08,BGW-002,BGW-002-C1,64.8,101.2,0.0397,166.0,61.0,48.9,37.5,6121.0,18.23,0.134,340.3
2023-03-09,BGW-002,BGW-002-C1,74.5,96.8,0.0438,171.4,56.5,43.5,28.8,6195.5,18.23,0.135,669.8
2023-03-10,BGW-002,BGW-002-C1,58.9,87.8,0.0378,146.7,59.9,51.3,33.8,6254.4,18.23,0.137,442.0
2023-03-11,BGW-002,BGW-002-C1,65.0,91.4,0.0342,156.4,58.5,47.3,27.7,6319.4,18.23,0.138,516.8
2023-03-12,BGW-002,BGW-002-C1,65.7,91.4,0.0459,157.1,58.2,44.9,34.1,6385.1,18.23,0.14,543.7
2023-03-13,BGW-002,BGW-002-C1,66.0,112.7,0.0327,178.7,63.1,48.8,35.9,6451.1,18.23,0.141,611.5
2023-03-14,BGW-002,BGW-002-C1,62.9,98.8,0.0271,161.7,61.1,46.9,35.8,6514.0,18.23,0.143,310.0
2023-03-15,BGW-002,BGW-002-C1,54.1,70.5,0.0218,124.6,56.6,45.7,29.9,6568.1,18.23,0.144,499.2
2023-03-16,BGW-002,BGW-002-C1,64.5,105.3,0.0389,169.9,62.0,44.8,29.4,6632.7,18.23,0.146,618.5
2023-03-17,BGW-002,BGW-002-C1,70.0,108.7,0.0304,178.7,60.8,48.6,36.1,6702.7,18.23,0.147,566.1
2023-03-18,BGW-002,BGW-002-C1,66.1,149.1,0.0309,215.2,69.3,46.0,26.6,6768.8,18.23,0.148,364.4
2023-03-19,BGW-002,BGW-002-C1,50.7,90.7,0.0316,141.4,64.1,46.6,36.1,6819.5,18.23,0.15,526.8
2023-03-20,BGW-002,BGW-002-C1,45.5,79.4,0.0262,124.9,63.6,45.5,35.2,6865.0,18.23,0.151,434.5
2023-03-21,BGW-002,BGW-002-C1,41.8,65.6,0.0251,107.4,61.1,45.7,30.2,6906.8,18.23,0.153,391.2
2023-03-22,BGW-002,BGW-002-C1,49.8,88.1,0.0299,137.8,63.9,46.8,32.2,6956.6,18.23,0.155,555.5
2023-03-23,BGW-002,BGW-002-C1,45.8,77.9,0.0283,123.7,63.0,45.9,26.2,7002.4,18.23,0.156,695.0
2023-03-24,BGW-002,BGW-002-C1,42.8,91.3,0.0266,134.1,68.1,45.5,35.2,7045.2,18.23,0.158,690.8
2023-03-25,BGW-002,BGW-002-C1,56.7,103.5,0.0285,160.2,64.6,46.7,36.1,7101.9,18.23,0.159,621.4
2023-03-26,BGW-002,BGW-002-C1,44.7,96.6,0.0219,141.4,68.3,42.0,24.4,7146.6,18.23,0.161,657.2
2023-03-27,BGW-002,BGW-002-C1,50.7,91.3,0.0215,142.0,64.3,44.0,25.5,7197.4,18.23,0.162,441.4
2023-03-28,BGW-002,BGW-002-C1,26.1,42.9,0.0164,69.1,62.2,48.7,38.0,7223.5,18.23,0.164,693.7
2023-03-29,BGW-002,BGW-002-C1,34.7,57.1,0.0143,91.8,62.2,45.4,34.1,7258.2,18.23,0.166,456.4
2023-03-30,BGW-002,BGW-002-C1,41.4,75.3,0.029,116.7,64.5,45.4,28.5,7299.6,18.23,0.167,556.5
2023-03-31,BGW-002,BGW-002-C1,36.5,85.8,0.0173,122.3,70.2,43.7,26.2,7336.1,18.23,0.169,505.7
2023-04-01,BGW-002,BGW-002-C1,22.3,42.5,0.0146,64.8,65.5,44.4,27.1,7358.4,18.23,0.171,401.4
2023-04-02,BGW-002,BGW-002-C1,41.0,81.0,0.018,122.0,66.4,41.9,24.7,7399.4,18.23,0.172,460.5
2023-04-03,BGW-002,BGW-002-C1,39.8,64.8,0.0221,104.6,62.0,46.7,28.7,7439.2,18.23,0.174,452.8
2023-04-04,BGW-002,BGW-002-C1,28.5,56.9,0.0143,85.4,66.6,43.0,24.1,7467.7,18.23,0.176,308.4
2023-04-05,BGW-002,BGW-002-C1,38.4,80.1,0.0192,118.6,67.6,45.0,33.4,7506.1,18.23,0.177,410.8
2023-04-06,BGW-002,BGW-002-C1,35.3,81.5,0.0189,116.8,69.8,45.4,28.4,7541.4,18.23,0.179,433.6
2023-04-07,BGW-002,BGW-002-C1,21.1,49.2,0.0142,70.3,70.0,45.3,34.6,7562.5,18.23,0.181,600.7
2023-04-08,BGW-002,BGW-002-C1,30.9,59.1,0.0214,90.0,65.6,42.6,24.2,7593.4,18.23,0.182,638.6
2023-04-09,BGW-002,BGW-002-C1,25.5,60.0,0.0111,85.6,70.2,44.7,30.5,7618.9,18.23,0.184,667.2
2023-04-10,BGW-002,BGW-002-C1,34.4,93.2,0.0144,127.6,73.0,44.5,30.8,7653.3,18.23,0.186,685.2
2023-04-11,BGW-002,BGW-002-C1,20.4,51.6,0.0085,72.0,71.7,44.3,29.1,7673.7,18.23,0.188,378.3
2023-04-12,BGW-002,BGW-002-C1,15.0,30.5,0.006,45.5,67.0,45.4,27.7,7688.7,18.23,0.19,428.1
2023-05-07,BGW-002,BGW-002-C2,234.9,60.6,0.1355,295.5,20.5,59.2,45.9,7923.6,17.18,0.073,396.5
2023-05-08,BGW-002,BGW-002-C2,220.4,82.4,0.1191,302.8,27.2,60.5,48.5,8144.0,17.18,0.075,582.5
2023-05-09,BGW-002,BGW-002-C2,221.7,77.7,0.1225,299.5,26.0,63.2,47.2,8365.7,17.18,0.076,652.3
2023-05-10,BGW-002,BGW-002-C2,206.2,62.4,0.1294,268.6,23.2,59.4,41.7,8572.0,17.18,0.078,653.7
2023-05-11,BGW-002,BGW-002-C2,192.0,61.4,0.0909,253.4,24.2,59.7,49.5,8764.0,17.18,0.08,507.2
2023-05-12,BGW-002,BGW-002-C2,203.0,66.7,0.1303,269.6,24.7,56.4,39.6,8966.9,17.18,0.081,616.1
