timestamp,well_id,css_cycle_id,phase,reservoir_temperature_C,wellhead_temperature_C,pressure_bar,flow_rate_bpd,rpm,vibration_mm_s,motor_power_kW,motor_current_A
2023-09-26,BGW-001,BGW-001-C3,production,116.2,92.1,84.8,193.1,4.23,1.74,29.0,124.5
2023-09-27,BGW-001,BGW-001-C3,production,115.7,99.4,79.0,180.3,6.03,1.61,32.4,133.3
2023-09-28,BGW-001,BGW-001-C3,production,111.0,87.3,82.5,187.0,6.22,2.35,32.2,132.8
2023-09-29,BGW-001,BGW-001-C3,production,111.3,89.3,78.7,152.3,4.37,1.98,30.3,118.2
2023-09-30,BGW-001,BGW-001-C3,production,108.6,87.5,83.1,208.3,5.2,1.63,29.6,113.1
2023-10-01,BGW-001,BGW-001-C3,production,107.5,85.0,81.3,200.3,5.94,2.62,21.5,87.3
2023-10-02,BGW-001,BGW-001-C3,production,106.5,81.6,82.0,156.5,5.54,1.88,22.0,86.8
2023-10-03,BGW-001,BGW-001-C3,production,105.7,81.5,80.2,192.5,4.27,2.38,16.6,65.3
2023-10-04,BGW-001,BGW-001-C3,production,98.8,78.0,81.0,120.5,6.32,2.01,31.5,121.9
2023-10-05,BGW-001,BGW-001-C3,production,102.7,84.0,81.9,209.1,4.28,2.27,16.4,68.3
2023-10-06,BGW-001,BGW-001-C3,production,100.1,76.4,82.0,157.5,4.36,1.82,16.1,68.1
2023-10-07,BGW-001,BGW-001-C3,production,95.3,72.3,80.5,238.1,6.0,2.77,18.0,75.9
2023-10-08,BGW-001,BGW-001-C3,production,98.6,76.9,79.6,191.0,5.05,2.24,22.3,90.6
2023-10-09,BGW-001,BGW-001-C3,production,97.5,80.0,79.9,108.5,4.6,0.67,27.0,104.4
2023-10-10,BGW-001,BGW-001-C3,production,97.2,80.7,79.2,179.0,4.19,2.05,34.7,132.6
2023-10-11,BGW-001,BGW-001-C3,production,96.1,73.5,78.8,118.4,4.04,2.49,34.8,136.7
2023-10-12,BGW-001,BGW-001-C3,production,92.3,71.4,78.2,198.6,7.01,2.12,31.1,122.0
2023-10-13,BGW-001,BGW-001-C3,production,92.5,68.1,79.2,227.1,7.9,1.79,25.7,103.9
2023-10-14,BGW-001,BGW-001-C3,production,93.3,77.7,77.2,203.7,4.5,1.86,30.3,116.6
2023-10-15,BGW-001,BGW-001-C3,production,89.5,67.6,79.8,181.3,7.03,1.84,29.4,120.3
2023-10-16,BGW-001,BGW-001-C3,production,88.2,67.3,78.4,200.1,5.75,1.97,35.0,135.8
2023-10-17,BGW-001,BGW-001-C3,production,85.5,64.7,77.4,166.7,5.62,1.61,26.7,110.2
2023-10-18,BGW-001,BGW-001-C3,production,88.4,67.2,77.7,197.3,6.42,1.01,20.5,83.3
2023-10-19,BGW-001,BGW-001-C3,production,82.4,61.5,77.5,128.9,6.94,2.67,26.9,110.2
2023-10-20,BGW-001,BGW-001-C3,production,84.0,61.8,75.1,171.6,5.47,1.74,17.9,69.7
2023-10-21,BGW-001,BGW-001-C3,production,87.2,69.8,78.9,134.3,5.35,1.39,22.7,95.0
2023-10-22,BGW-001,BGW-001-C3,production,81.7,57.1,74.4,188.3,4.2,1.92,32.7,132.8
2023-10-23,BGW-001,BGW-001-C3,production,80.7,60.8,77.1,168.7,6.73,2.46,31.6,124.5
2023-10-24,BGW-001,BGW-001-C3,production,80.7,60.4,77.6,182.7,5.85,1.64,17.4,67.0
2023-10-25,BGW-001,BGW-001-C3,production,78.6,61.3,77.8,158.9,4.86,1.74,26.3,104.8
2023-10-26,BGW-001,BGW-001-C3,production,79.6,55.5,77.6,197.5,7.32,2.02,27.4,112.9
2023-10-27,BGW-001,BGW-001-C3,production,79.9,59.1,77.1,186.5,5.51,1.94,25.2,102.2
2023-10-28,BGW-001,BGW-001-C3,production,79.2,54.5,76.1,158.9,5.28,1.54,25.9,104.9
2023-10-29,BGW-001,BGW-001-C3,production,77.0,55.1,77.1,196.6,5.05,2.61,15.6,64.1
2023-10-30,BGW-001,BGW-001-C3,production,77.8,56.7,77.3,170.8,4.17,3.02,28.1,120.8
2023-10-31,BGW-001,BGW-001-C3,production,75.8,52.6,76.3,196.7,6.48,1.87,32.2,124.3
2023-11-01,BGW-001,BGW-001-C3,production,75.7,59.9,73.0,200.5,4.02,1.78,21.7,84.3
2023-11-02,BGW-001,BGW-001-C3,production,75.9,52.0,75.9,174.8,4.5,1.48,33.3,128.0
2023-11-03,BGW-001,BGW-001-C3,production,74.4,55.3,77.4,170.4,5.83,1.97,15.6,60.4
2023-11-04,BGW-001,BGW-001-C3,production,75.8,57.3,75.6,176.8,7.28,0.75,30.5,120.0
2023-11-05,BGW-001,BGW-001-C3,production,68.9,45.7,76.3,190.8,7.51,2.8,19.6,83.6
2023-11-06,BGW-001,BGW-001-C3,production,70.0,51.6,75.8,194.1,4.97,2.38,24.9,105.7
2023-11-07,BGW-001,BGW-001-C3,production,70.7,51.0,74.6,218.0,7.29,1.41,29.3,122.5
2023-11-08,BGW-001,BGW-001-C3,production,70.7,46.8,77.1,222.3,7.19,2.37,31.9,137.1
2023-11-09,BGW-001,BGW-001-C3,production,70.2,50.7,74.3,217.1,5.58,0.85,17.1,66.9
2023-11-10,BGW-001,BGW-001-C3,production,71.0,53.6,75.1,153.1,7.22,1.88,16.4,67.0
2023-11-11,BGW-001,BGW-001-C3,production,65.8,46.8,74.7,124.3,6.33,2.0,24.4,102.7
2023-11-12,BGW-001,BGW-001-C3,production,70.2,46.7,73.9,186.3,6.33,1.91,29.8,116.8
2023-11-13,BGW-001,BGW-001-C3,production,65.9,41.5,74.5,178.3,7.5,2.68,32.5,126.2
2023-11-14,BGW-001,BGW-001-C3,production,68.4,44.7,73.6,162.4,6.13,1.95,31.2,129.6
2023-11-15,BGW-001,BGW-001-C3,production,68.2,51.5,77.1,188.7,7.89,1.37,20.0,77.4
2023-11-16,BGW-001,BGW-001-C3,production,67.5,42.6,74.1,188.0,6.23,1.89,31.1,123.7
2023-11-17,BGW-001,BGW-001-C3,production,64.0,41.1,72.5,183.6,5.57,1.84,15.1,59.6
2023-11-18,BGW-001,BGW-001-C3,production,65.6,46.0,73.7,172.8,6.12,2.94,26.5,101.9
2023-11-19,BGW-001,BGW-001-C3,production,64.7,46.1,73.6,159.3,4.83,2.08,24.9,95.0
2023-11-26,BGW-001,BGW-001-C4,injection,43.8,28.0,69.6,71.2,0.0,1.78,0.0,0.0
2023-11-27,BGW-001,BGW-001-C4,injection,53.7,33.5,72.6,76.7,0.0,1.48,0.0,0.0
2023-11-28,BGW-001,BGW-001-C4,injection,62.6,38.2,73.6,74.5,0.0,1.89,0.0,0.0
2023-11-29,BGW-001,BGW-001-C4,injection,71.7,48.7,75.5,71.4,0.0,2.42,0.0,0.0
2023-11-30,BGW-001,BGW-001-C4,injection,80.7,60.5,74.6,73.4,0.0,2.1,0.0,0.0
2023-12-01,BGW-001,BGW-001-C4,injection,92.1,73.6,75.0,51.2,0.0,2.11,0.0,0.0
2023-12-02,BGW-001,BGW-001-C4,injection,99.4,80.5,76.6,94.1,0.0,1.24,0.0,0.0
2023-12-03,BGW-001,BGW-001-C4,injection,108.2,87.4,82.6,71.7,0.0,1.76,0.0,0.0
2023-12-04,BGW-001,BGW-001-C4,injection,118.3,98.3,83.5,61.8,0.0,2.39,0.0,0.0
2023-12-05,BGW-001,BGW-001-C4,injection,128.1,105.8,79.9,84.6,0.0,1.72,0.0,0.0
2023-12-06,BGW-001,BGW-001-C4,injection,138.9,123.5,83.2,67.3,0.0,1.03,0.0,0.0
2023-12-07,BGW-001,BGW-001-C4,injection,149.0,124.8,82.2,76.0,0.0,2.45,0.0,0.0
2023-12-08,BGW-001,BGW-001-C4,injection,159.9,137.5,86.0,82.7,0.0,1.67,0.0,0.0
2023-12-09,BGW-001,BGW-001-C4,injection,167.2,147.7,88.8,81.2,0.0,2.58,0.0,0.0
2023-12-10,BGW-001,BGW-001-C4,soak,178.9,161.2,92.2,103.6,0.0,2.33,0.0,0.0
2023-12-11,BGW-001,BGW-001-C4,soak,177.3,159.9,89.2,64.1,0.0,2.3,0.0,0.0
2023-12-12,BGW-001,BGW-001-C4,soak,179.6,160.8,86.6,71.3,0.0,1.65,0.0,0.0
2023-12-13,BGW-001,BGW-001-C4,soak,177.3,152.9,89.0,65.8,0.0,2.66,0.0,0.0
2023-12-14,BGW-001,BGW-001-C4,soak,179.0,160.8,89.8,64.3,0.0,1.84,0.0,0.0
2023-12-15,BGW-001,BGW-001-C4,soak,179.5,155.1,89.0,73.3,0.0,3.04,0.0,0.0
2023-12-16,BGW-001,BGW-001-C4,production,175.1,158.0,84.7,169.1,5.61,1.68,15.0,58.2
2023-12-17,BGW-001,BGW-001-C4,production,172.8,152.3,91.7,133.8,4.1,2.41,17.2,66.5
2023-12-18,BGW-001,BGW-001-C4,production,171.9,150.8,96.6,254.8,4.35,2.59,19.1,78.5
2023-12-19,BGW-001,BGW-001-C4,production,170.0,153.5,89.1,215.9,5.52,1.9,34.4,131.7
2023-12-20,BGW-001,BGW-001-C4,production,167.5,151.0,88.8,161.4,6.69,2.59,18.1,71.0
2023-12-21,BGW-001,BGW-001-C4,production,165.7,140.7,83.8,178.2,4.64,1.8,16.2,66.3
2023-12-22,BGW-001,BGW-001-C4,production,162.0,140.0,92.2,142.3,4.83,2.92,32.6,134.7
2023-12-23,BGW-001,BGW-001-C4,production,155.6,138.2,85.4,183.5,7.95,1.21,31.3,121.6
2023-12-24,BGW-001,BGW-001-C4,production,156.4,133.4,87.9,214.2,7.5,2.18,30.5,118.2
2023-12-25,BGW-001,BGW-001-C4,production,152.7,136.2,86.6,177.2,4.99,1.62,30.9,132.4
2023-12-26,BGW-001,BGW-001-C4,production,149.1,128.6,87.7,204.3,5.13,1.16,18.7,75.4
2023-12-27,BGW-001,BGW-001-C4,production,147.9,127.8,84.8,144.0,6.62,1.71,29.3,124.2
2023-12-28,BGW-001,BGW-001-C4,production,142.8,121.7,86.5,234.9,4.97,2.55,26.0,100.9
2023-12-29,BGW-001,BGW-001-C4,production,141.9,123.8,87.4,204.0,6.25,1.19,28.1,109.7
2023-12-30,BGW-001,BGW-001-C4,production,142.9,122.0,83.7,97.8,6.98,2.85,30.5,124.9
2023-12-31,BGW-001,BGW-001-C4,production,141.9,124.0,82.2,176.0,7.05,2.96,20.6,85.6
2024-01-01,BGW-001,BGW-001-C4,production,139.0,121.7,82.8,170.2,6.97,0.72,26.4,104.5
2024-01-02,BGW-001,BGW-001-C4,production,135.4,114.3,85.0,179.2,7.16,1.56,20.1,78.7
2024-01-03,BGW-001,BGW-001-C4,production,135.2,120.2,87.7,210.8,6.54,1.98,33.5,140.1
2024-01-04,BGW-001,BGW-001-C4,production,131.6,112.0,84.3,176.2,7.67,3.38,32.7,125.9
2024-01-05,BGW-001,BGW-001-C4,production,128.9,108.9,84.2,222.7,4.61,2.95,20.4,83.6
2024-01-06,BGW-001,BGW-001-C4,production,128.2,109.5,81.8,165.4,5.64,1.27,29.6,119.1
2024-01-07,BGW-001,BGW-001-C4,production,124.9,102.6,86.7,133.6,7.63,1.72,27.2,111.6
2024-01-08,BGW-001,BGW-001-C4,production,123.1,101.5,83.6,167.4,7.04,2.59,19.1,76.9
2024-01-09,BGW-001,BGW-001-C4,production,123.3,98.7,83.0,225.0,4.19,1.54,22.8,89.6
2024-01-10,BGW-001,BGW-001-C4,production,119.2,94.6,83.6,188.2,6.56,2.34,21.6,89.1
2024-01-11,BGW-001,BGW-001-C4,production,119.9,102.4,84.7,155.0,6.63,2.76,27.6,107.1
2024-01-12,BGW-001,BGW-001-C4,production,115.9,99.2,80.2,195.7,5.33,2.85,18.8,73.3
2024-01-13,BGW-001,BGW-001-C4,production,113.6,89.2,79.2,166.7,7.6,1.6,15.9,66.2
2024-01-14,BGW-001,BGW-001-C4,production,113.6,90.9,83.4,180.1,5.21,2.26,34.9,133.7
2024-01-15,BGW-001,BGW-001-C4,production,113.1,90.9,80.3,218.0,4.74,1.99,27.0,107.4
2024-01-16,BGW-001,BGW-001-C4,production,111.8,96.1,78.3,164.3,7.66,2.44,34.6,148.2
2024-01-17,BGW-001,BGW-001-C4,production,109.0,87.1,83.0,208.1,4.75,3.1,27.1,116.3
2024-01-18,BGW-001,BGW-001-C4,production,106.3,84.5,82.1,164.3,7.47,2.63,15.1,61.2
2024-01-19,BGW-001,BGW-001-C4,production,107.0,90.2,77.9,187.1,4.32,2.97,32.3,125.1
2024-01-20,BGW-001,BGW-001-C4,production,105.6,85.0,78.5,142.5,6.59,2.11,26.1,100.4
2024-01-21,BGW-001,BGW-001-C4,production,103.4,79.2,81.8,158.2,6.6,2.4,23.3,88.6
2024-01-22,BGW-001,BGW-001-C4,production,100.8,82.3,76.8,212.0,7.16,3.18,17.9,74.7
2024-01-23,BGW-001,BGW-001-C4,production,99.2,80.9,77.7,191.2,7.25,1.93,28.9,111.8
2024-01-24,BGW-001,BGW-001-C4,production,99.5,78.0,80.5,161.8,5.76,3.6,25.4,97.8
2024-01-25,BGW-001,BGW-001-C4,production,96.8,79.0,78.2,200.3,5.29,2.2,26.3,112.0
2024-01-26,BGW-001,BGW-001-C4,production,95.2,76.8,78.5,209.3,7.52,2.47,34.4,140.2
2024-01-27,BGW-001,BGW-001-C4,production,95.7,72.6,79.1,135.1,5.23,2.34,15.9,61.1
2024-01-28,BGW-001,BGW-001-C4,production,92.8,74.4,76.6,137.3,4.76,2.05,34.0,131.6
2024-01-29,BGW-001,BGW-001-C4,production,94.7,72.6,78.6,167.5,7.28,2.7,25.7,101.8
2024-01-30,BGW-001,BGW-001-C4,production,92.6,74.9,79.3,210.6,4.76,2.02,27.6,110.7
2024-01-31,BGW-001,BGW-001-C4,production,89.3,67.1,78.3,216.2,5.97,2.6,34.3,143.3
2024-02-01,BGW-001,BGW-001-C4,production,87.3,62.9,78.1,152.6,5.02,2.37,16.2,61.8
2024-02-02,BGW-001,BGW-001-C4,production,91.0,66.6,77.2,196.4,6.47,2.44,16.3,68.0
2024-02-03,BGW-001,BGW-001-C4,production,89.4,74.3,76.5,194.6,6.83,1.49,27.1,114.5
2024-02-04,BGW-001,BGW-001-C4,production,87.0,69.8,78.6,209.0,5.1,2.21,19.9,79.3
2024-02-05,BGW-001,BGW-001-C4,production,84.4,66.5,77.5,189.9,5.36,1.71,18.2,70.1
2024-02-06,BGW-001,BGW-001-C4,production,84.7,63.8,76.9,170.2,5.57,1.77,17.3,66.1
2024-02-07,BGW-001,BGW-001-C4,production,85.3,64.6,76.3,232.3,6.71,1.67,21.4,85.0
2024-02-08,BGW-001,BGW-001-C4,production,84.4,66.1,78.3,149.1,6.59,2.17,23.8,101.1
2024-02-09,BGW-001,BGW-001-C4,production,81.1,61.0,78.3,166.8,4.04,2.33,24.1,103.1
2024-02-10,BGW-001,BGW-001-C4,production,82.6,62.0,78.2,201.1,6.74,1.73,33.9,136.3
2024-02-11,BGW-001,BGW-001-C4,production,80.0,55.2,76.6,175.1,6.96,2.68,16.5,63.6
2024-02-12,BGW-001,BGW-001-C4,production,78.9,55.6,77.6,188.5,7.63,2.04,31.3,127.0
2024-02-13,BGW-001,BGW-001-C4,production,78.6,57.0,74.4,181.7,6.04,1.85,21.0,82.2
2024-02-14,BGW-001,BGW-001-C4,production,75.3,51.8,77.7,203.5,5.37,1.86,23.1,89.6
2024-02-15,BGW-001,BGW-001-C4,production,77.8,53.6,75.1,204.8,6.25,1.79,34.7,136.2
2024-02-16,BGW-001,BGW-001-C4,production,78.1,59.9,75.1,178.3,6.38,2.13,18.8,71.8
2024-02-17,BGW-001,BGW-001-C4,production,73.5,51.7,76.5,183.7,5.31,1.08,28.8,117.5
2024-02-18,BGW-001,BGW-001-C4,production,74.7,51.9,75.2,151.0,7.61,2.14,30.8,124.0
2024-02-19,BGW-001,BGW-001-C4,production,73.0,50.5,74.9,165.0,6.48,1.69,21.2,90.8
2024-02-20,BGW-001,BGW-001-C4,production,72.1,53.0,76.0,152.9,5.73,0.89,33.2,141.6
2024-02-21,BGW-001,BGW-001-C4,production,73.8,50.5,76.3,142.6,6.8,3.0,19.2,77.7
2024-02-22,BGW-001,BGW-001-C4,production,69.6,48.5,72.0,183.9,7.27,1.34,30.2,120.7
2024-02-23,BGW-001,BGW-001-C4,production,72.7,57.7,76.3,176.5,6.87,1.41,24.9,104.7
2024-02-24,BGW-001,BGW-001-C4,production,71.2,49.1,76.5,131.8,7.89,1.8,30.1,123.6
2024-02-25,BGW-001,BGW-001-C4,production,70.8,50.6,75.2,237.8,4.44,2.03,25.1,100.8
2024-02-26,BGW-001,BGW-001-C4,production,71.0,51.2,73.8,163.9,4.07,1.05,18.3,76.0
2024-02-27,BGW-001,BGW-001-C4,production,69.9,53.3,73.5,151.7,7.56,2.46,32.7,127.9
2024-02-28,BGW-001,BGW-001-C4,production,66.2,41.2,75.2,220.9,7.41,2.85,26.1,103.7
2024-02-29,BGW-001,BGW-001-C4,production,67.2,47.2,74.8,198.3,6.49,1.87,29.2,118.3
2024-03-01,BGW-001,BGW-001-C4,production,66.3,43.2,75.0,206.2,5.93,2.44,21.1,88.2
2024-03-02,BGW-001,BGW-001-C4,production,66.1,47.9,73.2,187.2,7.28,1.97,29.9,114.7
2024-03-03,BGW-001,BGW-001-C4,production,65.6,43.4,74.7,199.1,7.2,2.1,24.7,103.5
2024-03-04,BGW-001,BGW-001-C4,production,66.1,43.0,73.8,138.2,4.18,2.65,32.4,137.4
2023-01-03,BGW-002,BGW-002-C1,injection,59.0,42.7,61.5,72.2,0.0,2.39,0.0,0.0
2023-01-04,BGW-002,BGW-002-C1,injection,65.7,48.2,61.5,61.0,0.0,2.94,0.0,0.0
2023-01-05,BGW-002,BGW-002-C1,injection,75.6,51.7,61.5,90.7,0.0,1.89,0.0,0.0
2023-01-06,BGW-002,BGW-002-C1,injection,85.3,60.6,64.1,83.3,0.0,1.8,0.0,0.0
2023-01-07,BGW-002,BGW-002-C1,injection,92.9,72.3,66.5,70.2,0.0,2.24,0.0,0.0
2023-01-08,BGW-002,BGW-002-C1,injection,99.5,74.8,67.0,62.9,0.0,2.34,0.0,0.0
2023-01-09,BGW-002,BGW-002-C1,injection,107.0,89.8,66.7,83.1,0.0,1.85,0.0,0.0
2023-01-10,BGW-002,BGW-002-C1,injection,116.1,99.3,66.8,80.6,0.0,2.07,0.0,0.0
2023-01-11,BGW-002,BGW-002-C1,injection,122.8,99.2,70.4,80.6,0.0,1.29,0.0,0.0
2023-01-12,BGW-002,BGW-002-C1,injection,133.7,117.8,69.6,76.4,0.0,1.96,0.0,0.0
2023-01-13,BGW-002,BGW-002-C1,injection,140.3,116.4,70.1,78.7,0.0,1.2,0.0,0.0
2023-01-14,BGW-002,BGW-002-C1,injection,150.5,131.7,70.7,75.7,0.0,3.22,0.0,0.0
2023-01-15,BGW-002,BGW-002-C1,injection,156.2,133.3,71.4,71.4,0.0,2.81,0.0,0.0
2023-01-16,BGW-002,BGW-002-C1,injection,168.7,146.4,72.6,66.9,0.0,1.66,0.0,0.0
2023-01-17,BGW-002,BGW-002-C1,soak,171.6,153.2,78.9,55.3,0.0,2.87,0.0,0.0
2023-01-18,BGW-002,BGW-002-C1,soak,174.4,158.5,74.8,81.4,0.0,1.98,0.0,0.0
2023-01-19,BGW-002,BGW-002-C1,soak,175.3,160.0,78.5,49.8,0.0,2.52,0.0,0.0
2023-01-20,BGW-002,BGW-002-C1,soak,176.1,157.8,77.1,75.9,0.0,1.62,0.0,0.0
2023-01-21,BGW-002,BGW-002-C1,soak,173.0,148.1,84.7,72.6,0.0,1.44,0.0,0.0
2023-01-22,BGW-002,BGW-002-C1,soak,176.1,151.8,84.1,64.2,0.0,1.92,0.0,0.0
2023-01-23,BGW-002,BGW-002-C1,production,174.0,150.8,84.3,187.1,7.85,1.07,29.2,122.0
2023-01-24,BGW-002,BGW-002-C1,production,170.8,150.0,83.2,168.2,7.9,2.03,29.5,123.8
2023-01-25,BGW-002,BGW-002-C1,production,170.5,147.0,78.1,173.0,4.36,1.46,20.0,84.8
2023-01-26,BGW-002,BGW-002-C1,production,167.4,147.3,77.3,132.5,7.01,1.34,21.9,86.1
2023-01-27,BGW-002,BGW-002-C1,production,165.2,140.3,83.9,139.2,4.35,1.37,16.2,68.0
2023-01-28,BGW-002,BGW-002-C1,production,162.2,140.9,78.1,166.6,7.85,2.16,31.4,131.8
2023-01-29,BGW-002,BGW-002-C1,production,163.8,141.2,81.1,121.8,4.34,2.77,33.7,131.9
2023-01-30,BGW-002,BGW-002-C1,production,157.4,141.1,80.7,153.3,6.79,1.53,21.5,82.0
2023-01-31,BGW-002,BGW-002-C1,production,155.2,133.7,78.2,194.1,5.66,1.91,15.3,59.7
2023-02-01,BGW-002,BGW-002-C1,production,152.0,135.4,75.3,188.4,6.52,2.42,31.0,126.6
2023-02-02,BGW-002,BGW-002-C1,production,151.1,131.8,77.9,188.5,5.71,1.56,28.7,121.1
2023-02-03,BGW-002,BGW-002-C1,production,148.6,133.3,77.3,226.3,6.18,1.72,21.6,92.2
2023-02-04,BGW-002,BGW-002-C1,production,144.6,125.5,79.0,130.0,5.16,1.56,28.7,109.6
2023-02-05,BGW-002,BGW-002-C1,production,144.3,122.9,75.2,165.1,6.43,1.91,29.6,122.9
2023-02-06,BGW-002,BGW-002-C1,production,140.7,122.9,74.9,197.7,5.56,2.7,19.4,81.5
2023-02-07,BGW-002,BGW-002-C1,production,142.9,123.2,76.5,192.6,6.7,2.65,34.0,134.7
2023-02-08,BGW-002,BGW-002-C1,production,140.3,120.7,71.5,124.4,4.81,2.81,17.4,74.8
2023-02-09,BGW-002,BGW-002-C1,production,137.4,122.2,73.2,165.7,6.87,1.78,29.3,118.1
2023-02-10,BGW-002,BGW-002-C1,production,135.9,111.6,76.7,178.5,4.57,1.55,25.3,102.8
2023-02-11,BGW-002,BGW-002-C1,production,135.9,116.9,74.2,177.0,4.77,2.16,31.2,129.6
2023-02-12,BGW-002,BGW-002-C1,production,132.4,109.3,72.7,178.1,6.19,2.94,25.2,101.7
2023-02-13,BGW-002,BGW-002-C1,production,133.0,114.9,72.7,172.3,6.18,2.14,23.6,92.3
2023-02-14,BGW-002,BGW-002-C1,production,128.1,111.0,72.2,222.9,6.15,2.35,17.8,75.7
2023-02-15,BGW-002,BGW-002-C1,production,127.7,112.3,73.5,235.5,5.05,0.6,28.0,113.4
2023-02-16,BGW-002,BGW-002-C1,production,127.7,110.8,70.9,139.4,4.71,2.05,19.2,73.8
2023-02-17,BGW-002,BGW-002-C1,production,125.0,100.4,71.8,201.4,6.86,2.99,26.9,115.5
2023-02-18,BGW-002,BGW-002-C1,production,124.1,106.0,70.4,180.5,6.78,1.71,21.9,84.2
2023-02-19,BGW-002,BGW-002-C1,production,122.7,98.1,72.0,188.9,6.09,2.84,16.5,64.4
2023-02-20,BGW-002,BGW-002-C1,production,119.5,98.0,68.9,172.1,5.76,1.27,19.7,78.5
2023-02-21,BGW-002,BGW-002-C1,production,117.7,92.8,68.5,233.7,7.92,2.19,16.6,65.8
2023-02-22,BGW-002,BGW-002-C1,production,115.7,96.1,67.3,132.2,4.72,1.38,22.1,93.4
2023-02-23,BGW-002,BGW-002-C1,production,120.3,100.3,70.0,172.7,4.65,1.61,20.3,78.9
2023-02-24,BGW-002,BGW-002-C1,production,115.9,95.4,67.6,180.4,5.81,2.47,29.4,115.0
2023-02-25,BGW-002,BGW-002-C1,production,113.0,90.0,70.6,213.0,6.61,2.13,24.6,104.6
2023-02-26,BGW-002,BGW-002-C1,production,113.0,92.5,69.9,154.9,5.25,2.74,22.6,95.2
2023-02-27,BGW-002,BGW-002-C1,production,108.7,84.5,71.4,251.5,5.04,1.76,20.3,80.9
2023-02-28,BGW-002,BGW-002-C1,production,107.5,87.1,73.1,155.1,7.31,2.8,20.9,89.4
2023-03-01,BGW-002,BGW-002-C1,production,109.0,87.0,70.2,161.5,6.34,1.06,30.8,121.4
2023-03-02,BGW-002,BGW-002-C1,production,110.8,91.9,71.8,172.4,5.68,2.47,15.6,62.5
2023-03-03,BGW-002,BGW-002-C1,production,106.6,87.1,69.0,146.3,5.1,2.72,21.2,86.3
2023-03-04,BGW-002,BGW-002-C1,production,104.6,88.8,68.8,159.6,4.4,1.85,31.7,123.4
2023-03-05,BGW-002,BGW-002-C1,production,105.4,84.2,68.7,222.9,7.62,1.81,28.2,115.1
2023-03-06,BGW-002,BGW-002-C1,production,105.8,83.7,70.8,231.7,7.66,1.93,21.4,90.2
2023-03-07,BGW-002,BGW-002-C1,production,102.6,84.9,69.0,139.3,7.46,1.47,24.7,105.6
2023-03-08,BGW-002,BGW-002-C1,production,103.0,78.0,70.3,166.2,6.08,2.36,31.0,131.9
2023-03-09,BGW-002,BGW-002-C1,production,104.4,84.3,68.2,182.8,4.08,1.98,32.1,133.4
2023-03-10,BGW-002,BGW-002-C1,production,99.9,84.6,67.3,181.8,5.9,1.94,15.6,64.7
2023-03-11,BGW-002,BGW-002-C1,production,100.1,80.4,68.7,197.7,4.03,2.15,16.4,66.0
2023-03-12,BGW-002,BGW-002-C1,production,97.4,73.8,68.5,177.8,6.56,0.67,15.4,61.6
2023-03-13,BGW-002,BGW-002-C1,production,97.2,75.2,66.5,101.6,5.18,1.76,26.1,107.2
2023-03-14,BGW-002,BGW-002-C1,production,97.9,75.7,67.8,179.4,6.8,0.97,33.4,140.4
2023-03-15,BGW-002,BGW-002-C1,production,99.2,79.3,65.6,196.6,6.89,2.33,31.7,124.9
2023-03-16,BGW-002,BGW-002-C1,production,94.6,77.9,66.4,235.5,4.82,2.47,17.1,70.2
2023-03-17,BGW-002,BGW-002-C1,production,96.4,80.7,68.6,160.7,4.81,1.51,22.1,88.9
2023-03-18,BGW-002,BGW-002-C1,production,94.8,73.1,66.6,202.0,7.9,2.21,18.6,70.8
2023-03-19,BGW-002,BGW-002-C1,production,94.1,70.4,65.8,210.5,4.71,2.21,20.1,86.2
2023-03-20,BGW-002,BGW-002-C1,production,90.9,75.3,67.7,189.2,5.54,4.07,28.1,117.8
2023-03-21,BGW-002,BGW-002-C1,production,93.3,71.1,66.8,176.5,7.42,1.76,18.9,79.4
2023-03-22,BGW-002,BGW-002-C1,production,89.2,68.8,65.1,220.1,4.28,2.27,24.3,104.0
2023-03-23,BGW-002,BGW-002-C1,production,90.5,72.7,67.5,145.9,6.74,1.94,23.5,98.9
2023-03-24,BGW-002,BGW-002-C1,production,89.9,66.3,66.3,164.7,4.17,2.2,32.1,126.6
2023-03-25,BGW-002,BGW-002-C1,production,90.2,69.0,63.6,179.1,7.59,2.24,33.2,129.8
2023-03-26,BGW-002,BGW-002-C1,production,90.9,75.2,67.2,149.9,6.36,1.49,23.1,92.9
2023-03-27,BGW-002,BGW-002-C1,production,84.0,64.3,65.3,196.2,7.99,2.83,15.2,58.7
2023-03-28,BGW-002,BGW-002-C1,production,87.8,66.5,65.2,189.0,7.19,1.92,31.4,119.4
2023-03-29,BGW-002,BGW-002-C1,production,87.9,64.3,67.3,168.4,7.3,2.33,27.4,104.9
2023-03-30,BGW-002,BGW-002-C1,production,84.2,61.8,66.2,159.9,7.68,2.7,33.8,129.6
2023-03-31,BGW-002,BGW-002-C1,production,86.7,71.6,67.0,186.8,6.05,2.38,17.5,67.6
2023-04-01,BGW-002,BGW-002-C1,production,82.4,57.9,63.9,186.7,7.51,2.13,31.6,123.0
2023-04-02,BGW-002,BGW-002-C1,production,85.7,61.8,65.3,124.9,7.81,2.59,24.7,103.0
2023-04-03,BGW-002,BGW-002-C1,production,85.2,60.4,65.7,166.0,5.9,1.6,17.9,71.9
2023-04-04,BGW-002,BGW-002-C1,production,82.9,66.3,64.3,147.5,4.68,3.11,18.9,80.3
