timestamp,well_id,css_cycle_id,spm,stroke_length_in,vfd_frequency_Hz,rod_load_min_kN,rod_load_max_kN,pump_fillage_pct,pump_efficiency_pct,polished_rod_load_kN,motor_power_kW,reading_type
2023-11-10,BGW-003,BGW-003-C3,5.46,117.6,51.0,11.53,19.19,67.8,65.3,15.47,31.9,automated_daily
2023-11-11,BGW-003,BGW-003-C3,6.68,167.7,53.7,10.65,21.04,68.0,61.1,16.11,15.3,automated_daily
2023-11-12,BGW-003,BGW-003-C3,4.82,98.3,52.9,9.6,19.93,68.3,63.0,14.44,16.2,automated_daily
2023-11-13,BGW-003,BGW-003-C3,4.58,161.5,42.7,8.57,14.59,62.6,57.7,10.4,34.9,automated_daily
2023-11-14,BGW-003,BGW-003-C3,4.64,152.1,42.6,9.98,21.43,65.2,60.6,15.98,34.0,automated_daily
2023-11-15,BGW-003,BGW-003-C3,4.56,112.6,36.1,10.45,21.44,66.5,58.7,16.9,33.5,automated_daily
2023-11-16,BGW-003,BGW-003-C3,5.41,107.1,47.5,9.96,16.61,65.1,57.6,11.33,29.8,automated_daily
2023-11-17,BGW-003,BGW-003-C3,6.08,144.6,40.9,8.45,18.01,70.4,65.6,12.55,22.5,automated_daily
2023-11-18,BGW-003,BGW-003-C3,5.39,159.5,39.3,10.81,20.87,69.4,63.0,14.29,26.8,automated_daily
2023-11-19,BGW-003,BGW-003-C3,5.09,98.2,56.1,10.64,17.0,66.7,62.1,13.84,16.6,automated_daily
2023-11-20,BGW-003,BGW-003-C3,6.22,125.0,37.7,11.81,22.18,66.1,62.0,18.13,17.1,automated_daily
2023-11-21,BGW-003,BGW-003-C3,5.07,118.1,52.2,12.75,24.22,60.1,56.9,16.65,17.1,automated_daily
2023-11-22,BGW-003,BGW-003-C3,5.32,163.5,56.7,12.57,22.19,71.6,69.9,16.06,15.7,automated_daily
2023-11-23,BGW-003,BGW-003-C3,4.85,114.6,41.1,12.73,21.13,71.2,66.9,14.82,21.7,automated_daily
2023-12-20,BGW-003,BGW-003-C4,5.08,145.7,46.2,13.9,21.38,94.1,90.9,16.65,32.7,automated_daily
2023-12-21,BGW-003,BGW-003-C4,4.87,125.4,49.7,9.53,16.68,97.8,93.5,13.78,32.5,automated_daily
2023-12-22,BGW-003,BGW-003-C4,7.46,134.7,59.6,12.51,19.43,90.9,89.1,13.88,29.6,automated_daily
2023-12-23,BGW-003,BGW-003-C4,6.64,157.9,45.3,11.97,23.34,93.8,87.8,17.59,20.9,automated_daily
2023-12-24,BGW-003,BGW-003-C4,5.29,132.4,58.8,10.72,18.29,95.2,94.0,14.17,19.6,automated_daily
2023-12-25,BGW-003,BGW-003-C4,6.15,129.2,44.6,11.47,20.89,96.8,95.0,15.59,29.4,automated_daily
2023-12-26,BGW-003,BGW-003-C4,7.49,112.9,47.4,12.04,21.33,91.4,91.1,16.52,34.3,automated_daily
2023-12-27,BGW-003,BGW-003-C4,4.85,97.5,45.3,9.11,20.12,87.3,79.7,13.2,22.5,automated_daily
2023-12-28,BGW-003,BGW-003-C4,5.45,105.3,49.0,9.12,15.48,95.5,88.7,12.91,33.5,automated_daily
2023-12-29,BGW-003,BGW-003-C4,7.11,124.7,36.8,10.75,20.07,97.6,94.1,15.74,22.0,automated_daily
2023-12-30,BGW-003,BGW-003-C4,4.72,147.9,58.2,11.32,22.59,89.4,83.9,16.71,28.4,automated_daily
2023-12-31,BGW-003,BGW-003-C4,4.5,125.5,36.0,9.76,21.68,86.8,79.3,16.95,22.3,automated_daily
2024-01-01,BGW-003,BGW-003-C4,4.61,120.4,54.6,11.12,19.98,88.0,87.3,14.86,20.7,automated_daily
2024-01-02,BGW-003,BGW-003-C4,5.49,119.7,50.0,11.76,21.35,86.8,86.3,15.84,29.3,automated_daily
2024-01-03,BGW-003,BGW-003-C4,4.98,163.1,53.0,11.0,17.14,86.2,84.2,12.98,22.6,automated_daily
2024-01-04,BGW-003,BGW-003-C4,6.69,151.8,44.6,13.46,21.21,81.0,74.3,18.36,19.7,automated_daily
2024-01-05,BGW-003,BGW-003-C4,6.9,140.3,38.4,8.74,18.86,88.6,86.7,12.78,30.0,automated_daily
2024-01-06,BGW-003,BGW-003-C4,4.7,126.6,49.2,11.61,17.96,88.0,84.4,13.46,24.0,automated_daily
2024-01-07,BGW-003,BGW-003-C4,5.39,142.3,38.1,13.76,25.72,84.9,82.0,20.2,27.7,automated_daily
2024-01-08,BGW-003,BGW-003-C4,5.66,166.6,38.2,11.45,21.05,85.2,83.9,15.67,33.3,automated_daily
2024-01-09,BGW-003,BGW-003-C4,5.07,114.4,53.8,11.46,20.48,94.3,88.0,18.71,18.9,automated_daily
2024-01-10,BGW-003,BGW-003-C4,5.61,106.5,41.4,10.4,21.79,79.7,75.9,14.42,15.7,automated_daily
2024-01-11,BGW-003,BGW-003-C4,7.31,156.4,47.2,9.2,15.44,80.5,72.7,12.35,19.8,automated_daily
2024-01-12,BGW-003,BGW-003-C4,7.31,104.4,54.3,9.99,20.07,84.8,84.0,12.74,29.1,automated_daily
2024-01-13,BGW-003,BGW-003-C4,6.01,159.9,48.5,11.08,17.65,72.9,66.4,14.17,27.0,automated_daily
2024-01-14,BGW-003,BGW-003-C4,6.82,137.4,50.5,11.12,20.8,78.5,74.9,15.53,31.2,automated_daily
2024-01-15,BGW-003,BGW-003-C4,4.94,122.9,56.0,13.5,21.1,78.5,71.0,17.54,33.4,automated_daily
2024-01-16,BGW-003,BGW-003-C4,6.01,164.4,48.7,10.27,21.13,82.0,81.1,13.17,19.3,automated_daily
2024-01-17,BGW-003,BGW-003-C4,6.63,156.3,57.5,13.25,23.34,82.4,75.1,17.96,29.5,automated_daily
2024-01-18,BGW-003,BGW-003-C4,4.88,112.3,37.6,13.79,22.59,74.8,67.5,19.6,29.0,automated_daily
2024-01-19,BGW-003,BGW-003-C4,7.35,98.5,52.4,13.7,24.43,80.4,73.8,18.31,24.0,automated_daily
2024-01-20,BGW-003,BGW-003-C4,5.63,96.6,54.5,13.72,23.93,78.6,72.1,18.68,18.8,automated_daily
2024-01-21,BGW-003,BGW-003-C4,5.4,129.1,57.5,10.24,17.98,83.3,83.0,12.47,19.3,automated_daily
2024-01-22,BGW-003,BGW-003-C4,5.6,152.7,57.2,9.41,20.16,77.2,76.0,14.66,23.6,automated_daily
2024-01-23,BGW-003,BGW-003-C4,7.46,153.9,57.3,8.82,19.1,79.3,74.5,15.74,30.9,automated_daily
2024-01-24,BGW-003,BGW-003-C4,7.24,163.7,37.7,13.29,24.96,80.8,75.3,18.44,23.0,automated_daily
2024-01-25,BGW-003,BGW-003-C4,4.51,162.2,59.3,13.52,21.04,82.1,77.1,19.07,23.6,automated_daily
2024-01-26,BGW-003,BGW-003-C4,6.87,157.0,35.9,10.47,20.06,72.0,66.7,15.15,18.3,automated_daily
2024-01-27,BGW-003,BGW-003-C4,7.18,132.5,48.5,13.34,23.84,77.3,71.5,18.9,27.4,automated_daily
2024-01-28,BGW-003,BGW-003-C4,6.33,137.4,35.7,10.06,18.81,81.5,77.5,15.99,33.0,automated_daily
2024-01-29,BGW-003,BGW-003-C4,5.97,143.8,53.0,10.27,17.04,78.8,77.1,12.98,19.9,automated_daily
2024-01-30,BGW-003,BGW-003-C4,6.11,108.1,52.0,8.38,19.84,67.2,62.7,15.98,20.7,automated_daily
2024-01-31,BGW-003,BGW-003-C4,5.78,164.5,36.9,10.75,21.5,73.0,68.6,15.16,33.2,automated_daily
2024-02-01,BGW-003,BGW-003-C4,4.51,162.6,35.8,12.78,19.62,73.6,73.4,14.51,32.3,automated_daily
2024-02-02,BGW-003,BGW-003-C4,5.29,116.1,37.4,8.56,20.01,76.0,70.4,13.73,19.8,automated_daily
2024-02-03,BGW-003,BGW-003-C4,5.58,117.7,57.9,9.32,17.75,71.0,65.5,11.31,30.6,automated_daily
2024-02-04,BGW-003,BGW-003-C4,4.61,157.6,44.1,8.58,18.77,83.0,77.0,14.61,22.1,automated_daily
2024-02-05,BGW-003,BGW-003-C4,6.51,134.4,47.6,11.65,21.57,74.0,73.4,15.84,25.5,automated_daily
2024-02-06,BGW-003,BGW-003-C4,6.73,139.6,49.7,10.21,21.22,67.0,59.7,15.46,32.4,automated_daily
2024-02-07,BGW-003,BGW-003-C4,5.11,133.0,48.4,10.91,22.0,73.6,71.0,16.78,20.5,automated_daily
2024-02-08,BGW-003,BGW-003-C4,5.71,104.4,37.2,10.71,20.32,69.7,64.8,14.95,34.4,automated_daily
2024-02-09,BGW-003,BGW-003-C4,6.48,160.0,57.1,11.07,18.73,62.8,56.2,16.41,30.8,automated_daily
2024-02-10,BGW-003,BGW-003-C4,7.24,162.9,53.4,13.66,22.38,72.5,70.9,17.69,28.1,automated_daily
2024-02-11,BGW-003,BGW-003-C4,5.28,141.0,39.5,12.52,23.96,65.6,64.3,19.61,19.0,automated_daily
2024-02-12,BGW-003,BGW-003-C4,7.29,102.0,37.2,13.75,20.7,70.5,67.8,17.95,15.1,automated_daily
2024-02-13,BGW-003,BGW-003-C4,6.99,133.4,44.8,12.09,20.04,65.4,61.9,15.41,25.5,automated_daily
2024-02-14,BGW-003,BGW-003-C4,6.3,120.4,45.4,9.1,20.86,64.4,59.2,14.66,22.2,automated_daily
2024-02-15,BGW-003,BGW-003-C4,5.58,150.5,55.9,13.46,21.7,71.6,65.5,15.17,33.9,automated_daily
2024-02-16,BGW-003,BGW-003-C4,6.21,132.7,56.9,9.3,15.82,70.3,63.5,11.88,21.5,automated_daily
2024-02-17,BGW-003,BGW-003-C4,7.26,141.6,52.3,13.39,24.45,60.4,56.8,18.54,28.4,automated_daily
2024-02-18,BGW-003,BGW-003-C4,4.64,160.8,43.4,10.57,19.65,67.4,60.1,14.54,22.4,automated_daily
2024-02-19,BGW-003,BGW-003-C4,7.48,127.7,45.0,13.61,23.58,68.9,67.6,19.2,27.9,automated_daily
2024-02-20,BGW-003,BGW-003-C4,4.53,128.3,58.5,12.48,21.83,70.4,68.8,16.14,34.9,automated_daily
2024-02-21,BGW-003,BGW-003-C4,5.33,149.1,37.3,10.22,17.59,67.9,60.7,11.62,24.9,automated_daily
2024-02-22,BGW-003,BGW-003-C4,7.08,110.1,36.9,13.11,24.25,67.7,65.8,19.95,29.4,automated_daily
2024-02-23,BGW-003,BGW-003-C4,6.37,146.5,50.5,10.56,21.46,66.8,59.4,14.88,23.4,automated_daily
2024-02-24,BGW-003,BGW-003-C4,5.85,104.4,39.6,10.09,17.12,54.9,48.7,13.73,23.1,automated_daily
2024-02-25,BGW-003,BGW-003-C4,4.85,137.5,58.3,8.43,16.53,67.6,67.3,12.14,23.3,automated_daily
2024-02-26,BGW-003,BGW-003-C4,6.57,139.3,57.8,8.78,19.48,64.8,59.0,13.33,27.8,automated_daily
2024-02-27,BGW-003,BGW-003-C4,6.94,141.7,54.3,13.26,22.51,59.3,51.6,20.38,15.1,automated_daily
2024-02-28,BGW-003,BGW-003-C4,5.15,135.9,42.0,12.13,23.8,68.9,62.7,17.29,34.7,automated_daily
2024-02-29,BGW-003,BGW-003-C4,6.93,110.7,52.2,8.42,15.83,65.3,65.2,11.31,15.4,automated_daily
2024-03-01,BGW-003,BGW-003-C4,6.45,118.0,44.2,13.21,24.62,63.1,56.2,19.84,24.8,automated_daily
2024-03-02,BGW-003,BGW-003-C4,5.17,111.1,54.5,11.55,19.98,70.1,63.2,17.89,33.4,automated_daily
2024-03-03,BGW-003,BGW-003-C4,5.83,101.3,44.2,9.08,15.28,63.4,61.4,10.79,19.9,automated_daily
2024-03-04,BGW-003,BGW-003-C4,5.85,106.6,37.1,13.76,22.62,60.7,54.3,17.32,24.2,automated_daily
2024-03-05,BGW-003,BGW-003-C4,5.74,155.5,57.3,11.11,18.83,71.5,65.6,14.78,24.4,automated_daily
2024-03-06,BGW-003,BGW-003-C4,5.98,120.4,48.0,8.34,17.76,77.0,73.0,13.81,21.5,automated_daily
2024-03-07,BGW-003,BGW-003-C4,5.95,103.3,44.4,8.46,16.74,78.8,74.5,12.79,21.8,automated_daily
2024-03-08,BGW-003,BGW-003-C4,5.65,101.0,59.8,11.33,21.15,67.9,66.4,16.82,26.4,automated_daily
2023-02-05,BGW-004,BGW-004-C1,6.64,117.9,58.4,9.02,20.02,91.0,83.3,13.43,32.5,automated_daily
2023-02-06,BGW-004,BGW-004-C1,6.36,121.6,44.1,10.7,20.28,98.0,93.1,15.58,22.7,automated_daily
2023-02-07,BGW-004,BGW-004-C1,4.81,126.5,59.5,13.93,23.04,98.0,95.0,19.29,24.8,automated_daily
2023-02-08,BGW-004,BGW-004-C1,7.47,119.6,45.0,11.08,22.36,90.1,83.7,15.89,29.3,automated_daily
2023-02-09,BGW-004,BGW-004-C1,6.12,156.4,39.9,11.23,21.25,93.2,88.1,15.29,20.5,automated_daily
2023-02-10,BGW-004,BGW-004-C1,5.13,120.0,45.4,8.08,17.14,94.3,86.3,12.99,20.5,automated_daily
2023-02-11,BGW-004,BGW-004-C1,6.05,128.8,56.5,11.84,20.23,90.5,87.4,16.98,20.1,automated_daily
2023-02-12,BGW-004,BGW-004-C1,5.36,133.1,48.7,13.08,20.59,88.2,81.0,16.02,29.5,automated_daily
2023-02-13,BGW-004,BGW-004-C1,6.99,143.7,35.3,10.34,21.97,96.5,92.9,16.91,32.4,automated_daily
2023-02-14,BGW-004,BGW-004-C1,7.07,123.2,35.6,12.17,23.09,94.8,91.2,17.96,27.3,automated_daily
2023-02-15,BGW-004,BGW-004-C1,6.46,121.6,44.2,11.29,18.45,83.1,76.3,15.53,24.7,automated_daily
2023-02-16,BGW-004,BGW-004-C1,6.09,150.8,41.0,10.67,20.95,92.9,85.8,15.65,19.9,automated_daily
2023-02-17,BGW-004,BGW-004-C1,7.02,135.9,39.6,10.91,17.67,85.7,84.9,13.64,25.9,automated_daily
2023-02-18,BGW-004,BGW-004-C1,7.14,167.9,57.1,12.49,24.26,75.5,73.9,18.4,22.2,automated_daily
2023-02-19,BGW-004,BGW-004-C1,4.6,109.5,54.5,13.38,20.15,82.8,76.0,16.79,16.0,automated_daily
2023-02-20,BGW-004,BGW-004-C1,4.62,114.9,48.3,13.46,20.09,93.7,90.9,17.24,29.8,automated_daily
2023-02-21,BGW-004,BGW-004-C1,5.91,156.5,50.4,9.22,18.7,88.2,85.7,15.38,20.7,automated_daily
2023-02-22,BGW-004,BGW-004-C1,7.34,161.4,46.3,12.59,24.48,83.2,82.5,16.83,20.1,automated_daily
2023-02-23,BGW-004,BGW-004-C1,4.8,152.8,40.0,10.74,21.62,87.3,86.8,16.8,19.3,automated_daily
2023-02-24,BGW-004,BGW-004-C1,6.7,104.9,50.2,11.09,20.61,82.9,77.6,15.11,21.0,automated_daily
2023-02-25,BGW-004,BGW-004-C1,7.32,124.9,42.1,8.32,18.83,85.2,81.0,11.51,32.9,automated_daily
2023-02-26,BGW-004,BGW-004-C1,7.14,136.4,44.3,8.97,17.23,84.9,80.0,11.65,24.3,automated_daily
2023-02-27,BGW-004,BGW-004-C1,6.69,102.6,56.7,10.74,20.23,74.9,67.4,16.06,32.7,automated_daily
2023-02-28,BGW-004,BGW-004-C1,7.48,124.3,38.2,8.09,18.85,84.1,83.0,13.29,34.7,automated_daily
2023-03-01,BGW-004,BGW-004-C1,5.19,150.2,41.8,11.19,18.13,85.8,82.1,13.04,30.5,automated_daily
2023-03-02,BGW-004,BGW-004-C1,5.46,167.6,55.7,11.32,22.99,90.1,88.4,16.02,33.6,automated_daily
2023-03-03,BGW-004,BGW-004-C1,5.42,154.4,38.5,8.91,19.3,87.0,86.4,13.68,22.6,automated_daily
2023-03-04,BGW-004,BGW-004-C1,5.91,149.3,49.2,12.28,18.58,80.3,77.8,13.99,23.6,automated_daily
2023-03-05,BGW-004,BGW-004-C1,7.48,125.6,47.0,9.34,19.28,74.3,72.6,14.88,30.1,automated_daily
2023-03-06,BGW-004,BGW-004-C1,4.77,101.7,56.1,13.43,20.24,77.2,74.2,16.09,31.7,automated_daily
2023-03-07,BGW-004,BGW-004-C1,6.6,106.6,54.2,13.15,21.26,75.8,71.8,16.54,21.1,automated_daily
2023-03-08,BGW-004,BGW-004-C1,4.77,150.9,37.4,9.76,19.25,83.1,83.1,14.93,21.3,automated_daily
2023-03-09,BGW-004,BGW-004-C1,7.43,126.0,35.7,13.09,20.74,64.9,63.7,16.86,19.7,automated_daily
2023-03-10,BGW-004,BGW-004-C1,5.26,147.3,51.2,11.06,20.39,87.8,86.0,15.62,31.0,automated_daily
2023-03-11,BGW-004,BGW-004-C1,6.83,147.0,46.8,11.5,21.65,75.4,75.2,16.1,19.5,automated_daily
2023-03-12,BGW-004,BGW-004-C1,6.75,122.2,53.5,13.83,25.37,70.1,63.5,19.12,22.9,automated_daily
2023-03-13,BGW-004,BGW-004-C1,6.5,166.8,49.4,10.58,21.6,63.0,57.0,18.98,27.6,automated_daily
2023-03-14,BGW-004,BGW-004-C1,6.31,158.6,44.0,8.34,16.59,81.6,77.3,11.17,27.6,automated_daily
2023-03-15,BGW-004,BGW-004-C1,5.89,167.8,38.5,9.23,18.98,71.8,66.2,14.61,15.6,automated_daily
2023-03-16,BGW-004,BGW-004-C1,4.93,100.0,43.6,8.81,17.44,73.6,67.5,12.87,25.0,automated_daily
2023-03-17,BGW-004,BGW-004-C1,4.51,149.2,37.2,13.59,23.43,67.1,64.8,19.02,23.0,automated_daily
2023-03-18,BGW-004,BGW-004-C1,5.65,140.0,53.1,11.97,23.5,74.7,67.1,19.07,33.3,automated_daily
2023-03-19,BGW-004,BGW-004-C1,7.37,114.7,41.6,10.53,17.62,77.1,70.5,13.64,27.7,automated_daily
2023-03-20,BGW-004,BGW-004-C1,7.48,97.6,43.0,8.75,15.86,83.0,81.3,12.33,20.4,automated_daily
2023-03-21,BGW-004,BGW-004-C1,6.71,124.9,48.4,8.79,19.31,77.6,74.2,12.5,25.5,automated_daily
2023-03-22,BGW-004,BGW-004-C1,5.58,122.8,45.9,11.82,20.86,67.9,61.5,15.93,33.0,automated_daily
2023-03-23,BGW-004,BGW-004-C1,5.23,103.3,49.3,8.39,15.77,78.5,74.4,10.76,18.9,automated_daily
2023-03-24,BGW-004,BGW-004-C1,5.04,107.1,39.1,13.58,24.85,70.8,70.5,18.21,16.5,automated_daily
2023-03-25,BGW-004,BGW-004-C1,4.73,155.7,45.7,11.34,17.52,77.3,70.1,13.21,19.7,automated_daily
2023-03-26,BGW-004,BGW-004-C1,6.54,165.6,47.1,9.43,17.59,70.1,65.0,14.84,16.6,automated_daily
2023-03-27,BGW-004,BGW-004-C1,7.09,130.4,48.1,10.95,20.13,73.6,72.8,16.19,24.0,automated_daily
2023-03-28,BGW-004,BGW-004-C1,4.65,118.5,47.4,13.08,21.85,79.0,76.7,17.08,20.9,automated_daily
2023-03-29,BGW-004,BGW-004-C1,6.57,134.2,50.2,8.23,18.18,73.7,65.9,13.87,31.1,automated_daily
2023-03-30,BGW-004,BGW-004-C1,6.61,118.3,59.2,9.29,16.24,68.2,67.8,13.57,27.4,automated_daily
2023-03-31,BGW-004,BGW-004-C1,5.02,142.9,39.1,12.53,20.18,72.4,69.0,15.63,22.4,automated_daily
2023-04-01,BGW-004,BGW-004-C1,7.49,134.0,45.0,9.76,19.51,66.7,63.1,14.72,27.1,automated_daily
2023-04-02,BGW-004,BGW-004-C1,7.36,96.8,52.2,10.46,17.19,70.7,70.0,14.4,18.0,automated_daily
2023-04-03,BGW-004,BGW-004-C1,5.43,120.8,51.5,9.32,15.36,71.7,68.1,11.88,23.9,automated_daily
2023-04-04,BGW-004,BGW-004-C1,6.5,156.9,44.1,12.74,19.12,75.8,72.0,15.94,24.3,automated_daily
2023-04-05,BGW-004,BGW-004-C1,4.92,117.1,41.8,10.31,19.05,78.8,77.0,15.87,19.9,automated_daily
2023-04-06,BGW-004,BGW-004-C1,6.32,153.6,41.1,11.37,20.23,65.3,58.5,14.97,17.6,automated_daily
2023-04-07,BGW-004,BGW-004-C1,5.57,164.7,42.1,10.81,20.11,79.6,79.1,16.86,17.1,automated_daily
2023-04-08,BGW-004,BGW-004-C1,5.37,165.2,59.3,10.94,20.14,70.5,68.8,15.04,34.7,automated_daily
2023-04-09,BGW-004,BGW-004-C1,6.59,116.0,54.1,13.8,25.73,70.9,66.1,20.04,34.3,automated_daily
2023-04-10,BGW-004,BGW-004-C1,4.62,101.9,49.4,13.01,24.66,71.6,64.0,19.52,34.6,automated_daily
2023-04-11,BGW-004,BGW-004-C1,4.78,98.2,54.4,13.5,24.54,67.7,60.2,18.37,30.3,automated_daily
2023-04-12,BGW-004,BGW-004-C1,6.8,150.2,45.9,8.26,15.86,62.6,55.5,13.28,23.1,automated_daily
2023-04-13,BGW-004,BGW-004-C1,5.6,119.6,54.3,10.13,18.81,72.1,66.3,15.16,21.4,automated_daily
2023-04-14,BGW-004,BGW-004-C1,7.08,133.9,56.3,11.71,18.91,68.3,65.4,15.64,29.8,automated_daily
2023-04-15,BGW-004,BGW-004-C1,6.41,150.2,41.8,13.29,22.01,62.0,56.7,19.04,19.7,automated_daily
2023-04-16,BGW-004,BGW-004-C1,5.55,159.1,51.6,11.99,20.27,75.9,68.7,17.58,20.2,automated_daily
2023-04-17,BGW-004,BGW-004-C1,7.22,103.3,42.4,13.73,22.64,67.8,60.2,18.08,25.5,automated_daily
2023-04-18,BGW-004,BGW-004-C1,5.87,162.1,52.4,13.67,21.65,70.9,62.9,17.02,17.6,automated_daily
2023-04-19,BGW-004,BGW-004-C1,5.25,113.0,58.2,13.76,19.85,64.9,63.8,16.43,32.0,automated_daily
2023-04-20,BGW-004,BGW-004-C1,6.2,139.1,58.8,9.65,16.39,57.7,52.8,13.74,29.2,automated_daily
2023-04-21,BGW-004,BGW-004-C1,7.19,111.8,52.1,13.17,19.78,67.7,62.5,16.17,31.4,automated_daily
2023-04-22,BGW-004,BGW-004-C1,5.62,144.7,48.9,8.72,16.07,59.2,52.1,13.93,28.9,automated_daily
2023-04-23,BGW-004,BGW-004-C1,6.73,142.3,45.3,9.37,16.36,66.8,66.1,12.7,21.7,automated_daily
2023-04-24,BGW-004,BGW-004-C1,6.08,139.7,49.9,11.11,18.04,67.2,67.0,13.61,23.5,automated_daily
2023-04-25,BGW-004,BGW-004-C1,5.79,104.2,39.5,11.97,21.05,63.6,58.7,16.49,31.3,automated_daily
2023-05-23,BGW-004,BGW-004-C2,6.34,129.5,46.7,12.67,19.33,98.0,95.0,14.72,34.9,automated_daily
2023-05-24,BGW-004,BGW-004-C2,6.6,128.2,37.1,12.93,20.07,91.0,88.8,17.2,20.1,automated_daily
2023-05-25,BGW-004,BGW-004-C2,6.86,156.3,51.9,10.11,20.03,98.0,91.4,17.14,34.7,automated_daily
2023-05-26,BGW-004,BGW-004-C2,7.28,115.6,59.3,13.46,19.71,97.5,92.8,16.61,31.3,automated_daily
2023-05-27,BGW-004,BGW-004-C2,6.08,132.1,44.9,13.95,23.19,92.1,88.8,16.76,17.8,automated_daily
2023-05-28,BGW-004,BGW-004-C2,5.34,163.2,57.0,11.64,19.56,88.4,84.7,16.29,25.8,automated_daily
2023-05-29,BGW-004,BGW-004-C2,4.89,161.3,51.0,8.87,20.81,91.1,87.8,15.09,33.7,automated_daily
2023-05-30,BGW-004,BGW-004-C2,7.37,148.4,40.7,9.09,20.11,91.9,91.6,14.18,28.5,automated_daily
2023-05-31,BGW-004,BGW-004-C2,6.12,137.3,35.4,10.26,16.43,84.4,76.7,12.27,28.8,automated_daily
2023-06-01,BGW-004,BGW-004-C2,6.82,120.1,39.6,11.18,21.35,86.8,80.8,16.88,30.1,automated_daily
2023-06-02,BGW-004,BGW-004-C2,6.07,136.0,38.2,13.78,23.61,98.0,95.0,19.6,30.5,automated_daily
2023-06-03,BGW-004,BGW-004-C2,4.77,114.5,51.1,10.51,18.57,88.6,85.2,14.49,18.7,automated_daily
2023-06-04,BGW-004,BGW-004-C2,4.71,96.4,59.4,8.33,14.59,88.2,81.1,13.55,31.9,automated_daily
2023-06-05,BGW-004,BGW-004-C2,6.42,146.2,54.3,8.68,17.02,84.9,82.7,12.62,21.9,automated_daily
2023-06-06,BGW-004,BGW-004-C2,6.38,158.3,58.0,12.16,19.1,86.1,79.0,14.57,16.1,automated_daily
2023-06-07,BGW-004,BGW-004-C2,6.55,106.8,42.5,8.48,18.19,80.3,74.6,13.61,23.9,automated_daily
2023-06-08,BGW-004,BGW-004-C2,5.76,127.8,49.4,12.22,22.88,89.8,89.5,19.06,24.0,automated_daily
2023-06-09,BGW-004,BGW-004-C2,6.11,130.3,39.9,10.82,19.78,80.9,73.7,15.35,24.7,automated_daily
2023-06-10,BGW-004,BGW-004-C2,7.06,164.3,44.0,9.27,20.93,92.1,87.4,16.66,23.2,automated_daily
2023-06-11,BGW-004,BGW-004-C2,5.11,117.0,48.8,11.1,20.36,76.1,75.5,15.59,24.3,automated_daily
2023-06-12,BGW-004,BGW-004-C2,7.18,127.0,43.8,11.26,21.03,87.3,86.6,13.69,17.8,automated_daily
2023-06-13,BGW-004,BGW-004-C2,5.57,137.0,52.2,12.8,21.96,80.8,79.6,18.61,24.6,automated_daily
2023-06-14,BGW-004,BGW-004-C2,5.83,126.0,52.5,11.14,22.35,90.4,84.5,18.94,19.3,automated_daily
2023-06-15,BGW-004,BGW-004-C2,5.12,116.3,38.0,12.01,19.97,82.0,81.8,16.44,30.7,automated_daily
2023-06-16,BGW-004,BGW-004-C2,7.21,157.4,57.2,12.01,22.85,77.0,73.9,17.96,19.5,automated_daily
2023-06-17,BGW-004,BGW-004-C2,7.33,135.5,36.8,9.18,17.95,74.1,67.3,13.27,17.3,automated_daily
2023-06-18,BGW-004,BGW-004-C2,4.87,144.3,48.3,12.43,21.99,75.0,74.2,17.33,21.6,automated_daily
2023-06-19,BGW-004,BGW-004-C2,6.29,164.2,38.6,13.63,20.95,89.6,86.9,16.98,20.9,automated_daily
2023-06-20,BGW-004,BGW-004-C2,5.15,137.2,54.5,12.47,23.44,76.8,70.9,19.43,15.4,automated_daily
2023-06-21,BGW-004,BGW-004-C2,5.73,130.4,49.4,8.05,15.14,69.4,65.8,11.34,32.4,automated_daily
2023-06-22,BGW-004,BGW-004-C2,5.29,139.7,44.0,9.79,18.09,79.6,74.0,15.17,16.2,automated_daily
2023-06-23,BGW-004,BGW-004-C2,6.08,114.0,49.0,13.29,21.05,77.7,76.2,17.16,34.6,automated_daily
2023-06-24,BGW-004,BGW-004-C2,6.91,157.8,59.9,13.16,20.92,78.9,74.4,18.06,27.7,automated_daily
2023-06-25,BGW-004,BGW-004-C2,7.22,140.2,52.3,11.53,19.56,78.2,76.2,15.47,34.6,automated_daily
2023-06-26,BGW-004,BGW-004-C2,5.13,156.7,35.5,11.54,23.12,74.1,66.4,16.58,27.6,automated_daily
2023-06-27,BGW-004,BGW-004-C2,6.67,113.7,35.8,13.01,19.37,75.3,70.0,17.16,15.9,automated_daily
2023-06-28,BGW-004,BGW-004-C2,4.8,111.4,50.9,11.42,20.02,74.4,67.7,15.75,28.7,automated_daily
2023-06-29,BGW-004,BGW-004-C2,6.59,112.3,41.5,9.79,20.24,79.9,76.4,16.05,15.8,automated_daily
2023-06-30,BGW-004,BGW-004-C2,4.96,154.8,47.0,11.72,21.31,75.3,74.7,17.17,31.4,automated_daily
2023-07-01,BGW-004,BGW-004-C2,5.34,148.1,52.5,13.48,20.18,82.1,74.8,17.11,21.0,automated_daily
2023-07-02,BGW-004,BGW-004-C2,5.29,112.9,51.0,8.3,14.88,70.8,65.5,10.29,15.7,automated_daily
2023-07-03,BGW-004,BGW-004-C2,4.72,96.1,58.2,10.84,20.99,74.8,71.5,18.54,24.6,automated_daily
2023-07-04,BGW-004,BGW-004-C2,6.45,164.2,47.4,13.27,21.27,70.3,65.0,18.41,24.7,automated_daily
